match_id,date,home_team,away_team,home_goals,away_goals,is_neutral,tournament,tournament_tier,venue_country
2009-03-28_iran_saudi_arabia,2009-03-28,Iran,Saudi Arabia,1,2,0,FIFA World Cup qualification,qualifier,Iran
2009-03-28_republic_of_ireland_bulgaria,2009-03-28,Republic of Ireland,Bulgaria,1,1,0,FIFA World Cup qualification,qualifier,Republic of Ireland
2009-03-28_israel_greece,2009-03-28,Israel,Greece,1,1,0,FIFA World Cup qualification,qualifier,Israel
2009-03-28_japan_bahrain,2009-03-28,Japan,Bahrain,1,0,0,FIFA World Cup qualification,qualifier,Japan
2009-03-28_kenya_tunisia,2009-03-28,Kenya,Tunisia,1,2,0,FIFA World Cup qualification,qualifier,Kenya
2009-03-28_north_korea_united_arab_emirates,2009-03-28,North Korea,United Arab Emirates,2,0,0,FIFA World Cup qualification,qualifier,North Korea
2009-03-28_south_korea_iraq,2009-03-28,South Korea,Iraq,2,1,0,Friendly,friendly,South Korea
2009-03-28_lithuania_france,2009-03-28,Lithuania,France,0,1,0,FIFA World Cup qualification,qualifier,Lithuania
2009-03-28_luxembourg_latvia,2009-03-28,Luxembourg,Latvia,0,4,0,FIFA World Cup qualification,qualifier,Luxembourg
2009-03-28_malta_denmark,2009-03-28,Malta,Denmark,0,3,0,FIFA World Cup qualification,qualifier,Malta
2009-03-28_mexico_costa_rica,2009-03-28,Mexico,Costa Rica,2,0,0,FIFA World Cup qualification,qualifier,Mexico
2009-03-28_moldova_switzerland,2009-03-28,Moldova,Switzerland,0,2,0,FIFA World Cup qualification,qualifier,Moldova
2009-03-28_montenegro_italy,2009-03-28,Montenegro,Italy,0,2,0,FIFA World Cup qualification,qualifier,Montenegro
2009-03-28_morocco_gabon,2009-03-28,Morocco,Gabon,1,2,0,FIFA World Cup qualification,qualifier,Morocco
2009-03-28_nepal_kyrgyzstan,2009-03-28,Nepal,Kyrgyzstan,1,1,0,AFC Challenge Cup qualification,qualifier,Nepal
2009-03-28_netherlands_scotland,2009-03-28,Netherlands,Scotland,3,0,0,FIFA World Cup qualification,qualifier,Netherlands
2009-03-28_northern_ireland_poland,2009-03-28,Northern Ireland,Poland,3,2,0,FIFA World Cup qualification,qualifier,Northern Ireland
2009-03-28_oman_senegal,2009-03-28,Oman,Senegal,2,0,0,Friendly,friendly,Oman
2009-03-28_portugal_sweden,2009-03-28,Portugal,Sweden,0,0,0,FIFA World Cup qualification,qualifier,Portugal
2009-03-28_romania_serbia,2009-03-28,Romania,Serbia,2,3,0,FIFA World Cup qualification,qualifier,Romania
2009-03-28_russia_azerbaijan,2009-03-28,Russia,Azerbaijan,2,0,0,FIFA World Cup qualification,qualifier,Russia
2009-03-28_rwanda_algeria,2009-03-28,Rwanda,Algeria,0,0,0,FIFA World Cup qualification,qualifier,Rwanda
2009-03-28_slovenia_czech_republic,2009-03-28,Slovenia,Czech Republic,0,0,0,FIFA World Cup qualification,qualifier,Slovenia
2009-03-28_south_africa_norway,2009-03-28,South Africa,Norway,2,1,0,Friendly,friendly,South Africa
2009-03-28_spain_turkey,2009-03-28,Spain,Turkey,1,0,0,FIFA World Cup qualification,qualifier,Spain
2009-03-28_sri_lanka_maldives,2009-03-28,Sri Lanka,Maldives,1,1,0,Friendly,friendly,Sri Lanka
2009-03-28_sudan_mali,2009-03-28,Sudan,Mali,1,1,0,FIFA World Cup qualification,qualifier,Sudan
2009-03-28_thailand_new_zealand,2009-03-28,Thailand,New Zealand,3,1,0,Friendly,friendly,Thailand
2009-03-28_togo_cameroon,2009-03-28,Togo,Cameroon,1,0,1,FIFA World Cup qualification,qualifier,Ghana
2009-03-28_trinidad_and_tobago_honduras,2009-03-28,Trinidad and Tobago,Honduras,1,1,0,FIFA World Cup qualification,qualifier,Trinidad and Tobago
2009-03-28_uruguay_paraguay,2009-03-28,Uruguay,Paraguay,2,0,0,FIFA World Cup qualification,qualifier,Uruguay
2009-03-28_uzbekistan_qatar,2009-03-28,Uzbekistan,Qatar,4,0,0,FIFA World Cup qualification,qualifier,Uzbekistan
2009-03-28_wales_finland,2009-03-28,Wales,Finland,0,2,0,FIFA World Cup qualification,qualifier,Wales
2009-03-29_mozambique_nigeria,2009-03-29,Mozambique,Nigeria,0,0,0,FIFA World Cup qualification,qualifier,Mozambique
2009-03-29_ivory_coast_malawi,2009-03-29,Ivory Coast,Malawi,5,0,0,FIFA World Cup qualification,qualifier,Ivory Coast
2009-03-29_ecuador_brazil,2009-03-29,Ecuador,Brazil,1,1,0,FIFA World Cup qualification,qualifier,Ecuador
2009-03-29_peru_chile,2009-03-29,Peru,Chile,1,3,0,FIFA World Cup qualification,qualifier,Peru
2009-03-29_egypt_zambia,2009-03-29,Egypt,Zambia,1,1,0,FIFA World Cup qualification,qualifier,Egypt
2009-03-29_ghana_benin,2009-03-29,Ghana,Benin,1,0,0,FIFA World Cup qualification,qualifier,Ghana
2009-03-30_kyrgyzstan_palestine,2009-03-30,Kyrgyzstan,Palestine,1,1,1,AFC Challenge Cup qualification,qualifier,Nepal
2009-03-31_angola_morocco,2009-03-31,Angola,Morocco,0,2,1,Friendly,friendly,Portugal
2009-03-31_panama_haiti,2009-03-31,Panama,Haiti,4,0,0,Friendly,friendly,Panama
2009-03-31_portugal_south_africa,2009-03-31,Portugal,South Africa,2,0,1,Friendly,friendly,Switzerland
2009-03-31_venezuela_colombia,2009-03-31,Venezuela,Colombia,2,0,0,FIFA World Cup qualification,qualifier,Venezuela
2009-04-01_andorra_croatia,2009-04-01,Andorra,Croatia,0,2,0,FIFA World Cup qualification,qualifier,Andorra
2009-04-01_australia_uzbekistan,2009-04-01,Australia,Uzbekistan,2,0,0,FIFA World Cup qualification,qualifier,Australia
2009-04-01_austria_romania,2009-04-01,Austria,Romania,2,1,0,FIFA World Cup qualification,qualifier,Austria
2009-04-01_bahrain_qatar,2009-04-01,Bahrain,Qatar,1,0,0,FIFA World Cup qualification,qualifier,Bahrain
2009-04-01_bosnia_and_herzegovina_belgium,2009-04-01,Bosnia and Herzegovina,Belgium,2,1,0,FIFA World Cup qualification,qualifier,Bosnia and Herzegovina
2009-04-01_bulgaria_cyprus,2009-04-01,Bulgaria,Cyprus,2,0,0,FIFA World Cup qualification,qualifier,Bulgaria
2009-04-01_costa_rica_el_salvador,2009-04-01,Costa Rica,El Salvador,1,0,0,FIFA World Cup qualification,qualifier,Costa Rica
2009-04-01_czech_republic_slovakia,2009-04-01,Czech Republic,Slovakia,1,2,0,FIFA World Cup qualification,qualifier,Czech Republic
2009-04-01_denmark_albania,2009-04-01,Denmark,Albania,3,0,0,FIFA World Cup qualification,qualifier,Denmark
2009-04-01_england_ukraine,2009-04-01,England,Ukraine,2,1,0,FIFA World Cup qualification,qualifier,England
2009-04-01_estonia_armenia,2009-04-01,Estonia,Armenia,1,0,0,FIFA World Cup qualification,qualifier,Estonia
2009-04-01_france_lithuania,2009-04-01,France,Lithuania,1,0,0,FIFA World Cup qualification,qualifier,France
2009-04-01_georgia_montenegro,2009-04-01,Georgia,Montenegro,0,0,0,FIFA World Cup qualification,qualifier,Georgia
2009-04-01_greece_israel,2009-04-01,Greece,Israel,2,1,0,FIFA World Cup qualification,qualifier,Greece
2009-04-01_honduras_mexico,2009-04-01,Honduras,Mexico,3,1,0,FIFA World Cup qualification,qualifier,Honduras
2009-04-01_hungary_malta,2009-04-01,Hungary,Malta,3,0,0,FIFA World Cup qualification,qualifier,Hungary
2009-04-01_iran_senegal,2009-04-01,Iran,Senegal,1,1,0,Friendly,friendly,Iran
2009-04-01_italy_republic_of_ireland,2009-04-01,Italy,Republic of Ireland,1,1,0,FIFA World Cup qualification,qualifier,Italy
2009-04-01_kazakhstan_belarus,2009-04-01,Kazakhstan,Belarus,1,5,0,FIFA World Cup qualification,qualifier,Kazakhstan
2009-04-01_south_korea_north_korea,2009-04-01,South Korea,North Korea,1,0,0,FIFA World Cup qualification,qualifier,South Korea
2009-04-01_latvia_luxembourg,2009-04-01,Latvia,Luxembourg,2,0,0,FIFA World Cup qualification,qualifier,Latvia
2009-04-01_lebanon_namibia,2009-04-01,Lebanon,Namibia,1,1,0,Friendly,friendly,Lebanon
2009-04-01_lesotho_botswana,2009-04-01,Lesotho,Botswana,0,0,0,Friendly,friendly,Lesotho
2009-04-01_liechtenstein_russia,2009-04-01,Liechtenstein,Russia,0,1,0,FIFA World Cup qualification,qualifier,Liechtenstein
2009-04-01_netherlands_north_macedonia,2009-04-01,Netherlands,North Macedonia,4,0,0,FIFA World Cup qualification,qualifier,Netherlands
2009-04-01_northern_ireland_slovenia,2009-04-01,Northern Ireland,Slovenia,1,0,0,FIFA World Cup qualification,qualifier,Northern Ireland
2009-04-01_norway_finland,2009-04-01,Norway,Finland,3,2,0,Friendly,friendly,Norway
2009-04-01_poland_san_marino,2009-04-01,Poland,San Marino,10,0,0,FIFA World Cup qualification,qualifier,Poland
2009-04-01_saudi_arabia_united_arab_emirates,2009-04-01,Saudi Arabia,United Arab Emirates,3,2,0,FIFA World Cup qualification,qualifier,Saudi Arabia
2009-04-01_scotland_iceland,2009-04-01,Scotland,Iceland,2,1,0,FIFA World Cup qualification,qualifier,Scotland
2009-04-01_serbia_sweden,2009-04-01,Serbia,Sweden,2,0,0,Friendly,friendly,Serbia
2009-04-01_switzerland_moldova,2009-04-01,Switzerland,Moldova,2,0,0,FIFA World Cup qualification,qualifier,Switzerland
2009-04-01_turkey_spain,2009-04-01,Turkey,Spain,1,2,0,FIFA World Cup qualification,qualifier,Turkey
2009-04-01_united_states_trinidad_and_tobago,2009-04-01,United States,Trinidad and Tobago,3,0,0,FIFA World Cup qualification,qualifier,United States
2009-04-01_wales_germany,2009-04-01,Wales,Germany,0,2,0,FIFA World Cup qualification,qualifier,Wales
2009-04-01_bolivia_argentina,2009-04-01,Bolivia,Argentina,6,1,0,FIFA World Cup qualification,qualifier,Bolivia
2009-04-01_ecuador_paraguay,2009-04-01,Ecuador,Paraguay,1,1,0,FIFA World Cup qualification,qualifier,Ecuador
2009-04-01_chile_uruguay,2009-04-01,Chile,Uruguay,0,0,0,FIFA World Cup qualification,qualifier,Chile
2009-04-01_brazil_peru,2009-04-01,Brazil,Peru,3,0,0,FIFA World Cup qualification,qualifier,Brazil
2009-04-04_angola_namibia,2009-04-04,Angola,Namibia,0,0,0,Friendly,friendly,Angola
2009-04-04_pakistan_taiwan,2009-04-04,Pakistan,Taiwan,1,1,1,AFC Challenge Cup qualification,qualifier,Sri Lanka
2009-04-04_sri_lanka_brunei,2009-04-04,Sri Lanka,Brunei,5,1,0,AFC Challenge Cup qualification,qualifier,Sri Lanka
2009-04-06_brunei_pakistan,2009-04-06,Brunei,Pakistan,0,6,1,AFC Challenge Cup qualification,qualifier,Sri Lanka
2009-04-07_macau_mongolia,2009-04-07,Macau,Mongolia,2,0,0,AFC Challenge Cup qualification,qualifier,Macau
2009-04-08_sri_lanka_pakistan,2009-04-08,Sri Lanka,Pakistan,2,2,0,AFC Challenge Cup qualification,qualifier,Sri Lanka
2009-04-14_maldives_turkmenistan,2009-04-14,Maldives,Turkmenistan,1,3,0,AFC Challenge Cup qualification,qualifier,Maldives
2009-04-14_mongolia_macau,2009-04-14,Mongolia,Macau,3,1,0,AFC Challenge Cup qualification,qualifier,Mongolia
2009-04-14_philippines_bhutan,2009-04-14,Philippines,Bhutan,1,0,1,AFC Challenge Cup qualification,qualifier,Maldives
2009-04-16_bhutan_turkmenistan,2009-04-16,Bhutan,Turkmenistan,0,7,1,AFC Challenge Cup qualification,qualifier,Maldives
2009-04-16_maldives_philippines,2009-04-16,Maldives,Philippines,3,2,0,AFC Challenge Cup qualification,qualifier,Maldives
2009-04-18_maldives_bhutan,2009-04-18,Maldives,Bhutan,5,0,0,AFC Challenge Cup qualification,qualifier,Maldives
2009-04-18_turkmenistan_philippines,2009-04-18,Turkmenistan,Philippines,5,0,1,AFC Challenge Cup qualification,qualifier,Maldives
2009-04-22_french_guiana_suriname,2009-04-22,French Guiana,Suriname,0,0,0,Friendly,friendly,French Guiana
2009-04-26_bangladesh_cambodia,2009-04-26,Bangladesh,Cambodia,1,0,0,AFC Challenge Cup qualification,qualifier,Bangladesh
2009-04-26_myanmar_macau,2009-04-26,Myanmar,Macau,4,0,1,AFC Challenge Cup qualification,qualifier,Bangladesh
2009-04-28_bangladesh_myanmar,2009-04-28,Bangladesh,Myanmar,1,2,0,AFC Challenge Cup qualification,qualifier,Bangladesh
2009-04-28_macau_cambodia,2009-04-28,Macau,Cambodia,1,2,1,AFC Challenge Cup qualification,qualifier,Bangladesh
2009-04-30_bangladesh_macau,2009-04-30,Bangladesh,Macau,3,0,0,AFC Challenge Cup qualification,qualifier,Bangladesh
2009-04-30_myanmar_cambodia,2009-04-30,Myanmar,Cambodia,1,0,1,AFC Challenge Cup qualification,qualifier,Bangladesh
2009-05-03_guernsey_jersey,2009-05-03,Guernsey,Jersey,0,1,0,Muratti Vase,friendly,Guernsey
2009-05-09_tanzania_dr_congo,2009-05-09,Tanzania,DR Congo,0,2,0,Friendly,friendly,Tanzania
2009-05-13_jordan_zimbabwe,2009-05-13,Jordan,Zimbabwe,2,0,0,Friendly,friendly,Jordan
2009-05-13_venezuela_costa_rica,2009-05-13,Venezuela,Costa Rica,1,1,0,Friendly,friendly,Venezuela
2009-05-20_argentina_panama,2009-05-20,Argentina,Panama,3,1,0,Friendly,friendly,Argentina
2009-05-23_jamaica_haiti,2009-05-23,Jamaica,Haiti,2,2,1,Friendly,friendly,United States
2009-05-26_qatar_saudi_arabia,2009-05-26,Qatar,Saudi Arabia,2,1,0,Friendly,friendly,Qatar
2009-05-27_el_salvador_ecuador,2009-05-27,El Salvador,Ecuador,3,1,1,Friendly,friendly,United States
2009-05-27_japan_chile,2009-05-27,Japan,Chile,4,0,0,Kirin Cup,friendly,Japan
2009-05-27_jordan_congo,2009-05-27,Jordan,Congo,1,1,0,Friendly,friendly,Jordan
2009-05-28_tunisia_sudan,2009-05-28,Tunisia,Sudan,4,0,0,Friendly,friendly,Tunisia
2009-05-29_belgium_chile,2009-05-29,Belgium,Chile,1,1,1,Kirin Cup,friendly,Japan
2009-05-29_china_germany,2009-05-29,China,Germany,1,1,0,Friendly,friendly,China
2009-05-29_republic_of_ireland_nigeria,2009-05-29,Republic of Ireland,Nigeria,1,1,1,Friendly,friendly,England
2009-05-29_wales_estonia,2009-05-29,Wales,Estonia,1,0,0,Friendly,friendly,Wales
2009-05-30_cyprus_canada,2009-05-30,Cyprus,Canada,0,1,0,Friendly,friendly,Cyprus
2009-05-30_el_salvador_jamaica,2009-05-30,El Salvador,Jamaica,0,0,1,Friendly,friendly,United States
2009-05-30_oman_egypt,2009-05-30,Oman,Egypt,0,1,0,Friendly,friendly,Oman
2009-05-31_bahrain_congo,2009-05-31,Bahrain,Congo,3,1,0,Friendly,friendly,Bahrain
2009-05-31_ghana_uganda,2009-05-31,Ghana,Uganda,2,1,0,Friendly,friendly,Ghana
2009-05-31_japan_belgium,2009-05-31,Japan,Belgium,4,0,0,Kirin Cup,friendly,Japan
2009-05-31_kuwait_vietnam,2009-05-31,Kuwait,Vietnam,0,1,0,Friendly,friendly,Kuwait
2009-05-31_malawi_rwanda,2009-05-31,Malawi,Rwanda,2,0,0,Friendly,friendly,Malawi
2009-05-31_qatar_iraq,2009-05-31,Qatar,Iraq,1,0,0,Friendly,friendly,Qatar
2009-06-01_china_iran,2009-06-01,China,Iran,1,0,0,Friendly,friendly,China
2009-06-01_uzbekistan_bosnia_and_herzegovina,2009-06-01,Uzbekistan,Bosnia and Herzegovina,0,0,0,Friendly,friendly,Uzbekistan
2009-06-02_france_nigeria,2009-06-02,France,Nigeria,0,1,0,Friendly,friendly,France
2009-06-02_turkey_azerbaijan,2009-06-02,Turkey,Azerbaijan,2,0,0,Friendly,friendly,Turkey
2009-06-02_united_arab_emirates_germany,2009-06-02,United Arab Emirates,Germany,2,7,0,Friendly,friendly,United Arab Emirates
2009-06-03_antigua_and_barbuda_guyana,2009-06-03,Antigua and Barbuda,Guyana,2,1,1,Friendly,friendly,Suriname
2009-06-03_bahrain_jordan,2009-06-03,Bahrain,Jordan,4,0,0,Friendly,friendly,Bahrain
2009-06-03_costa_rica_united_states,2009-06-03,Costa Rica,United States,3,1,0,FIFA World Cup qualification,qualifier,Costa Rica
2009-06-03_tanzania_new_zealand,2009-06-03,Tanzania,New Zealand,2,1,0,Friendly,friendly,Tanzania
2009-06-04_china_saudi_arabia,2009-06-04,China,Saudi Arabia,1,4,0,Friendly,friendly,China
2009-06-05_antigua_and_barbuda_french_guiana,2009-06-05,Antigua and Barbuda,French Guiana,1,2,1,Friendly,friendly,Suriname
2009-06-05_czech_republic_malta,2009-06-05,Czech Republic,Malta,1,0,0,Friendly,friendly,Czech Republic
2009-06-05_france_turkey,2009-06-05,France,Turkey,1,0,0,Friendly,friendly,France
2009-06-06_albania_portugal,2009-06-06,Albania,Portugal,1,2,0,FIFA World Cup qualification,qualifier,Albania
2009-06-06_argentina_colombia,2009-06-06,Argentina,Colombia,1,0,0,FIFA World Cup qualification,qualifier,Argentina
2009-06-06_azerbaijan_wales,2009-06-06,Azerbaijan,Wales,0,1,0,FIFA World Cup qualification,qualifier,Azerbaijan
2009-06-06_belarus_andorra,2009-06-06,Belarus,Andorra,5,1,0,FIFA World Cup qualification,qualifier,Belarus
2009-06-06_bolivia_venezuela,2009-06-06,Bolivia,Venezuela,0,1,0,FIFA World Cup qualification,qualifier,Bolivia
2009-06-06_botswana_new_zealand,2009-06-06,Botswana,New Zealand,0,0,0,Friendly,friendly,Botswana
2009-06-06_bulgaria_republic_of_ireland,2009-06-06,Bulgaria,Republic of Ireland,1,1,0,FIFA World Cup qualification,qualifier,Bulgaria
2009-06-06_croatia_ukraine,2009-06-06,Croatia,Ukraine,2,2,0,FIFA World Cup qualification,qualifier,Croatia
2009-06-06_cyprus_montenegro,2009-06-06,Cyprus,Montenegro,2,2,0,FIFA World Cup qualification,qualifier,Cyprus
2009-06-06_el_salvador_mexico,2009-06-06,El Salvador,Mexico,2,1,0,FIFA World Cup qualification,qualifier,El Salvador
2009-06-06_estonia_equatorial_guinea,2009-06-06,Estonia,Equatorial Guinea,3,0,0,Friendly,friendly,Estonia
2009-06-06_finland_liechtenstein,2009-06-06,Finland,Liechtenstein,2,1,0,FIFA World Cup qualification,qualifier,Finland
2009-06-06_gabon_togo,2009-06-06,Gabon,Togo,3,0,0,FIFA World Cup qualification,qualifier,Gabon
2009-06-06_georgia_moldova,2009-06-06,Georgia,Moldova,1,2,0,Friendly,friendly,Georgia
2009-06-06_iceland_netherlands,2009-06-06,Iceland,Netherlands,1,2,0,FIFA World Cup qualification,qualifier,Iceland
2009-06-06_italy_northern_ireland,2009-06-06,Italy,Northern Ireland,3,0,0,Friendly,friendly,Italy
2009-06-06_kazakhstan_england,2009-06-06,Kazakhstan,England,0,4,0,FIFA World Cup qualification,qualifier,Kazakhstan
2009-06-06_north_korea_iran,2009-06-06,North Korea,Iran,0,0,0,FIFA World Cup qualification,qualifier,North Korea
2009-06-06_lithuania_romania,2009-06-06,Lithuania,Romania,0,1,0,FIFA World Cup qualification,qualifier,Lithuania
2009-06-06_north_macedonia_norway,2009-06-06,North Macedonia,Norway,0,0,0,FIFA World Cup qualification,qualifier,North Macedonia
2009-06-06_malawi_burkina_faso,2009-06-06,Malawi,Burkina Faso,0,1,0,FIFA World Cup qualification,qualifier,Malawi
2009-06-06_namibia_dr_congo,2009-06-06,Namibia,DR Congo,4,0,0,Friendly,friendly,Namibia
2009-06-06_paraguay_chile,2009-06-06,Paraguay,Chile,0,2,0,FIFA World Cup qualification,qualifier,Paraguay
2009-06-06_qatar_australia,2009-06-06,Qatar,Australia,0,0,0,FIFA World Cup qualification,qualifier,Qatar
2009-06-06_serbia_austria,2009-06-06,Serbia,Austria,1,0,0,FIFA World Cup qualification,qualifier,Serbia
2009-06-06_slovakia_san_marino,2009-06-06,Slovakia,San Marino,7,0,0,FIFA World Cup qualification,qualifier,Slovakia
2009-06-06_south_africa_poland,2009-06-06,South Africa,Poland,1,0,0,Friendly,friendly,South Africa
2009-06-06_sweden_denmark,2009-06-06,Sweden,Denmark,0,1,0,FIFA World Cup qualification,qualifier,Sweden
2009-06-06_trinidad_and_tobago_costa_rica,2009-06-06,Trinidad and Tobago,Costa Rica,2,3,0,FIFA World Cup qualification,qualifier,Trinidad and Tobago
2009-06-06_tunisia_mozambique,2009-06-06,Tunisia,Mozambique,2,0,0,FIFA World Cup qualification,qualifier,Tunisia
2009-06-06_united_arab_emirates_south_korea,2009-06-06,United Arab Emirates,South Korea,0,2,0,FIFA World Cup qualification,qualifier,United Arab Emirates
2009-06-06_uruguay_brazil,2009-06-06,Uruguay,Brazil,0,4,0,FIFA World Cup qualification,qualifier,Uruguay
2009-06-06_united_states_honduras,2009-06-06,United States,Honduras,2,1,0,FIFA World Cup qualification,qualifier,United States
2009-06-06_uzbekistan_japan,2009-06-06,Uzbekistan,Japan,0,1,0,FIFA World Cup qualification,qualifier,Uzbekistan
2009-06-06_zambia_rwanda,2009-06-06,Zambia,Rwanda,1,0,0,FIFA World Cup qualification,qualifier,Zambia
2009-06-06_corsica_congo,2009-06-06,Corsica,Congo,1,1,0,Friendly,friendly,France
2009-06-07_cameroon_morocco,2009-06-07,Cameroon,Morocco,0,0,0,FIFA World Cup qualification,qualifier,Cameroon
2009-06-07_guinea_ivory_coast,2009-06-07,Guinea,Ivory Coast,1,2,0,FIFA World Cup qualification,qualifier,Guinea
2009-06-07_guyana_french_guiana,2009-06-07,Guyana,French Guiana,2,3,1,Friendly,friendly,Suriname
2009-06-07_jamaica_panama,2009-06-07,Jamaica,Panama,3,2,0,Friendly,friendly,Jamaica
2009-06-07_peru_ecuador,2009-06-07,Peru,Ecuador,1,2,0,FIFA World Cup qualification,qualifier,Peru
2009-06-07_algeria_egypt,2009-06-07,Algeria,Egypt,3,1,0,FIFA World Cup qualification,qualifier,Algeria
2009-06-07_benin_sudan,2009-06-07,Benin,Sudan,1,0,0,FIFA World Cup qualification,qualifier,Benin
2009-06-07_mali_ghana,2009-06-07,Mali,Ghana,0,2,0,FIFA World Cup qualification,qualifier,Mali
2009-06-07_nigeria_kenya,2009-06-07,Nigeria,Kenya,3,0,0,FIFA World Cup qualification,qualifier,Nigeria
2009-06-09_azerbaijan_spain,2009-06-09,Azerbaijan,Spain,0,6,0,Friendly,friendly,Azerbaijan
2009-06-09_bosnia_and_herzegovina_oman,2009-06-09,Bosnia and Herzegovina,Oman,2,1,1,Friendly,friendly,France
2009-06-09_iraq_poland,2009-06-09,Iraq,Poland,1,1,1,Friendly,friendly,South Africa
2009-06-10_albania_georgia,2009-06-10,Albania,Georgia,1,1,0,Friendly,friendly,Albania
2009-06-10_australia_bahrain,2009-06-10,Australia,Bahrain,2,0,0,FIFA World Cup qualification,qualifier,Australia
2009-06-10_belarus_moldova,2009-06-10,Belarus,Moldova,2,2,0,Friendly,friendly,Belarus
2009-06-10_brazil_paraguay,2009-06-10,Brazil,Paraguay,2,1,0,FIFA World Cup qualification,qualifier,Brazil
2009-06-10_chile_bolivia,2009-06-10,Chile,Bolivia,4,0,0,FIFA World Cup qualification,qualifier,Chile
2009-06-10_colombia_peru,2009-06-10,Colombia,Peru,1,0,0,FIFA World Cup qualification,qualifier,Colombia
2009-06-10_ecuador_argentina,2009-06-10,Ecuador,Argentina,2,0,0,FIFA World Cup qualification,qualifier,Ecuador
2009-06-10_england_andorra,2009-06-10,England,Andorra,6,0,0,FIFA World Cup qualification,qualifier,England
2009-06-10_estonia_portugal,2009-06-10,Estonia,Portugal,0,0,0,Friendly,friendly,Estonia
2009-06-10_faroe_islands_serbia,2009-06-10,Faroe Islands,Serbia,0,2,0,FIFA World Cup qualification,qualifier,Faroe Islands
2009-06-10_finland_russia,2009-06-10,Finland,Russia,0,3,0,FIFA World Cup qualification,qualifier,Finland
2009-06-10_honduras_el_salvador,2009-06-10,Honduras,El Salvador,1,0,0,FIFA World Cup qualification,qualifier,Honduras
2009-06-10_iran_united_arab_emirates,2009-06-10,Iran,United Arab Emirates,1,0,0,FIFA World Cup qualification,qualifier,Iran
2009-06-10_italy_new_zealand,2009-06-10,Italy,New Zealand,4,3,1,Friendly,friendly,South Africa
2009-06-10_japan_qatar,2009-06-10,Japan,Qatar,1,1,0,FIFA World Cup qualification,qualifier,Japan
2009-06-10_south_korea_saudi_arabia,2009-06-10,South Korea,Saudi Arabia,0,0,0,FIFA World Cup qualification,qualifier,South Korea
2009-06-10_north_macedonia_iceland,2009-06-10,North Macedonia,Iceland,2,0,0,FIFA World Cup qualification,qualifier,North Macedonia
2009-06-10_mexico_trinidad_and_tobago,2009-06-10,Mexico,Trinidad and Tobago,2,1,0,FIFA World Cup qualification,qualifier,Mexico
2009-06-10_netherlands_norway,2009-06-10,Netherlands,Norway,2,0,0,FIFA World Cup qualification,qualifier,Netherlands
2009-06-10_sweden_malta,2009-06-10,Sweden,Malta,4,0,0,FIFA World Cup qualification,qualifier,Sweden
